family_code,family_zh,family,spid,zh_name,name,en_name,reg_tw,reg_matsu,reg_kingmen,tw_endemic,consv_status
C76,八哥科,Sturnidae,535,白尾八哥,Acridotheres javanicus,Javan Myna,引進種、普,無,引進種、稀,,
C76,八哥科,Sturnidae,536,林八哥,Acridotheres fuscus,Jungle Myna,引進種、不普,引進種、稀,無,,
C76,八哥科,Sturnidae,537,家八哥,Acridotheres tristis,Common Myna,引進種、普,引進種、稀,引進種、稀,,
C76,八哥科,Sturnidae,538,黑領椋鳥,Gracupica nigricollis,Black-collared Starling,引進種、稀,無,留、不普,,
C76,八哥科,Sturnidae,539,北椋鳥,Sturnia sturnina,Daurian Starling,過、稀,過、稀,無,,
C76,八哥科,Sturnidae,540,小椋鳥,Sturnia philippensis,Chestnut-cheeked Starling,過、稀,過、稀,過、稀,,
C76,八哥科,Sturnidae,541,灰背椋鳥,Sturnia sinensis,White-shouldered Starling,冬、不普,過、不普,過、不普,,
C76,八哥科,Sturnidae,542,灰頭椋鳥,Sturnia malabarica,Chestnut-tailed Starling,引進種、稀,無,無,,
C76,八哥科,Sturnidae,543,粉紅椋鳥,Pastor roseus,Rosy Starling,迷,迷,迷,,
C76,八哥科,Sturnidae,544,絲光椋鳥,Sturnus sericeus,Red-billed Starling,冬、不普,過、不普,冬、不普,,
C76,八哥科,Sturnidae,545,歐洲椋鳥,Sturnus vulgaris,European Starling,過、稀/冬、稀,過、稀,過、稀,,
C76,八哥科,Sturnidae,546,灰椋鳥,Sturnus cineraceus,White-cheeked Starling,冬、不普,過、不普,冬、不普,,
C77,啄花科,Dicaeidae,547,綠啄花,Dicaeum minullum,Plain Flowerpecker,留、不普,無,無,特有亞種(D. m. uchidai),
C77,啄花科,Dicaeidae,548,紅胸啄花,Dicaeum ignipectum,Fire-breasted Flowerpecker,留、普,無,無,特有亞種(D. i. formosum),
C78,吸蜜鳥科,Nectariniidae,549,叉尾太陽鳥,Aethopyga christinae,Fork-tailed Sunbird,無,過、稀,留、稀,,
C79,岩鷚科,Prunellidae,550,岩鷚,Prunella collaris,Alpine Accentor,留、普,無,無,特有亞種(P. c. fennelli),
C79,岩鷚科,Prunellidae,551,棕眉山岩鷚,Prunella montanella,Siberian Accentor,迷,無,無,,
C80,鶺鴒科,Motacillidae,552,西方黃鶺鴒,Motacilla flava,Western Yellow Wagtail,冬、普/過、普,過、普,過、普,,
C80,鶺鴒科,Motacillidae,553,東方黃鶺鴒,Motacilla tschutschensis,Eastern Yellow Wagtail,冬、不普/過、不普,冬、不普/過、不普,冬、不普/過、不普,,
C80,鶺鴒科,Motacillidae,554,黃頭鶺鴒,Motacilla citreola,Citrine Wagtail,過、稀,過、稀,過、稀,,
C80,鶺鴒科,Motacillidae,555,灰鶺鴒,Motacilla cinerea,Gray Wagtail,冬、普,過、普,過、不普,,
C80,鶺鴒科,Motacillidae,556,白鶺鴒,Motacilla alba,White Wagtail,留、普/冬、普,留、普/冬、普,留、普/冬、普,,
C80,鶺鴒科,Motacillidae,557,日本鶺鴒,Motacilla grandis,Japanese Wagtail,迷,無,無,,
C80,鶺鴒科,Motacillidae,558,大花鷚,Anthus richardi,Richard''s Pipit,冬、不普,冬、不普,冬、普,,
C80,鶺鴒科,Motacillidae,559,布萊氏鷚,Anthus godlewskii,Blyth''s Pipit,迷,迷,迷,,
C80,鶺鴒科,Motacillidae,560,樹鷚,Anthus hodgsoni,Olive-backed Pipit,冬、普,冬、普/過、不普,冬、普/過、不普,,
C80,鶺鴒科,Motacillidae,561,白背鷚,Anthus gustavi,Pechora Pipit,過、稀,過、不普,過、稀,,
C80,鶺鴒科,Motacillidae,562,赤喉鷚,Anthus cervinus,Red-throated Pipit,冬、不普,冬、不普,冬、不普,,
C80,鶺鴒科,Motacillidae,563,水鷚,Anthus spinoletta,Water Pipit,迷,過、稀,過、稀,,
C80,鶺鴒科,Motacillidae,564,黃腹鷚,Anthus rubescens,American Pipit,冬、稀,過、稀,過、稀,,
C80,鶺鴒科,Motacillidae,565,山鶺鴒,Dendronanthus indicus,Forest Wagtail,冬、稀,過、稀,過、稀,,
C81,連雀科,Bombycillidae,566,黃連雀,Bombycilla garrulus,Bohemian Waxwing,迷,過、稀,無,,
C81,連雀科,Bombycillidae,567,朱連雀,Bombycilla japonica,Japanese Waxwing,迷,過、稀,無,,
C82,鐵爪鵐科,Calcariidae,568,鐵爪鵐,Calcarius lapponicus,Lapland Longspur,迷,無,無,,
C82,鐵爪鵐科,Calcariidae,569,雪鵐,Plectrophenax nivalis,Snow Bunting,迷,無,無,,
C83,鵐科,Emberizidae,570,冠鵐,Melophus lathami,Crested Bunting,迷,過、稀,過、稀,,
C83,鵐科,Emberizidae,571,白頭鵐,Emberiza leucocephalos,Pine Bunting,迷,無,無,,
C83,鵐科,Emberizidae,572,草鵐,Emberiza cioides,Meadow Bunting,迷,迷,無,,
C83,鵐科,Emberizidae,573,紅頸葦鵐,Emberiza yessoensis,Ochre-rumped Bunting,迷,無,無,,
C83,鵐科,Emberizidae,574,白眉鵐,Emberiza tristrami,Tristram''s Bunting,過、稀,過、不普,過、稀,,
C83,鵐科,Emberizidae,575,赤胸鵐,Emberiza fucata,Chestnut-eared Bunting,過、稀,過、稀,過、稀,,
C83,鵐科,Emberizidae,576,黃眉鵐,Emberiza chrysophrys,Yellow-browed Bunting,過、稀,冬、不普,過、稀,,
C83,鵐科,Emberizidae,577,小鵐,Emberiza pusilla,Little Bunting,冬、稀/過、不普,留、不普/過、不普,過、不普,,
C83,鵐科,Emberizidae,578,田鵐,Emberiza rustica,Rustic Bunting,過、稀,過、稀,過、稀,,
C83,鵐科,Emberizidae,579,黃喉鵐,Emberiza elegans,Yellow-throated Bunting,冬、稀,過、不普,過、稀,,
C83,鵐科,Emberizidae,580,金鵐,Emberiza aureola,Yellow-breasted Bunting,過、稀,過、普,過、稀,,
C83,鵐科,Emberizidae,581,銹鵐,Emberiza rutila,Chestnut Bunting,過、不普,過、普,過、稀,,
C83,鵐科,Emberizidae,582,黑頭鵐,Emberiza melanocephala,Black-headed Bunting,過、稀,過、稀,無,,
C83,鵐科,Emberizidae,583,褐頭鵐,Emberiza bruniceps,Red-headed Bunting,迷,無,無,,
C83,鵐科,Emberizidae,584,野鵐,Emberiza sulphurata,Yellow Bunting,過、稀,過、普,過、稀,,II
C83,鵐科,Emberizidae,585,黑臉鵐,Emberiza spodocephala,Black-faced Bunting,冬、普,冬、普,冬、普,,
C83,鵐科,Emberizidae,586,灰鵐,Emberiza variabilis,Gray Bunting,迷,迷,無,,
C83,鵐科,Emberizidae,587,葦鵐,Emberiza pallasi,Pallas''s Bunting,冬、稀,過、稀,過、稀,,
C83,鵐科,Emberizidae,588,蘆鵐,Emberiza schoeniclus,Reed Bunting,迷,無,無,,
C84,雀科,Fringillidae,589,花雀,Fringilla montifringilla,Brambling,冬、稀,過、稀,過、稀,,
C84,雀科,Fringillidae,590,褐鷽,Pyrrhula nipalensis,Brown Bullfinch,留、不普,無,無,特有亞種(P. n. uchidae),
C84,雀科,Fringillidae,591,灰鷽,Pyrrhula erythaca,Gray-headed Bullfinch,留、不普,無,無,特有亞種(P. e. owstoni),
C84,雀科,Fringillidae,592,灰腹灰雀,Pyrrhula pyrrhula,Eurasian Bullfinch,迷,無,無,,
C84,雀科,Fringillidae,593,普通朱雀,Carpodacus erythrinus,Common Rosefinch,冬、稀,迷,無,,
C84,雀科,Fringillidae,594,台灣朱雀,Carpodacus formosanus,Taiwan Rosefinch,留、普,無,無,特有種,
C84,雀科,Fringillidae,595,金翅雀,Chloris sinica,Oriental Greenfinch,冬、稀,留、不普,留、不普,,
C84,雀科,Fringillidae,596,普通朱頂雀,Acanthis flammea,Common Redpoll,迷,無,無,,
C84,雀科,Fringillidae,597,黃雀,Spinus spinus,Eurasian Siskin,冬、稀,過、不普,過、不普,,
C84,雀科,Fringillidae,598,臘嘴雀,Coccothraustes coccothraustes,Hawfinch,冬、稀,過、稀,過、稀,,
C84,雀科,Fringillidae,599,小桑鳲,Eophona migratoria,Yellow-billed Grosbeak,冬、稀,留、不普,過、稀,,
C84,雀科,Fringillidae,600,桑鳲,Eophona personata,Japanese Grosbeak,冬、稀,過、稀,過、稀,,
C85,麻雀科,Passeridae,601,家麻雀,Passer domesticus,House Sparrow,迷,無,無,,
C85,麻雀科,Passeridae,602,山麻雀,Passer rutilans,Russet Sparrow,留、稀,無,無,,I
C85,麻雀科,Passeridae,603,麻雀,Passer montanus,Eurasian Tree Sparrow,留、普,留、普,留、普,,
C86,梅花雀科,Estrildidae,604,橙頰梅花雀,Estrilda melpoda,Orange-cheeked Waxbill,引進種、不普,無,無,,
C86,梅花雀科,Estrildidae,605,白喉文鳥,Euodice malabarica,Indian Silverbill,引進種、不普,無,無,,
C86,梅花雀科,Estrildidae,606,白腰文鳥,Lonchura striata,White-rumped Munia,留、普,迷,無,,
C86,梅花雀科,Estrildidae,607,斑文鳥,Lonchura punctulata,Nutmeg Mannikin,留、普,留、不普,留、普,,
C86,梅花雀科,Estrildidae,608,黑頭文鳥,Lonchura atricapilla,Chestnut Munia,留、稀,無,迷,,
